     ,Unnamed: 0 ,UDI   ,Product ID ,Type ,Air temperature [K] ,Process temperature [K] ,Rotational speed [rpm] ,Torque [Nm] ,Tool wear [min] ,Target ,Failure Type             ,Noise Power ,Noise    ,Difference Temperature ,Rotation per torque ,Torque per Rotation ,Tool wear per Rotation ,Tool wear per torque ,Tool wear per power
9938 ,      9938 , 9939 ,L57118     ,L    ,              298.3 ,                  308.1 ,                  1528 ,       33.9 ,             82 ,     0 ,No Failure               ,    5424.4  ,2564.4   ,    4.900000000000006  , 45.07374631268437  , 0.0221858638743455 ,    0.0536649214659685 ,  2.4188790560471976 , 0.0151168792861883
9939 ,      9939 , 9940 ,H39353     ,H    ,              298.3 ,                  308.1 ,                  2636 ,       12.8 ,             84 ,     0 ,No Failure               ,    3533.33 ,673.33   ,    4.900000000000006  ,205.9375            , 0.0048558421851289 ,    0.0318664643399089 ,  6.5625             , 0.0237736073335918
9940 ,      9940 , 9941 ,M24800     ,M    ,              298.3 ,                  308.1 ,                  1722 ,       28.6 ,             89 ,     0 ,No Failure               ,    5157.36 ,2297.36  ,    4.900000000000006  , 60.20979020979021  , 0.0166085946573751 ,    0.0516840882694541 ,  3.111888111888112  , 0.0172568911225898
9941 ,      9941 , 9942 ,L57121     ,L    ,              298.4 ,                  308.1 ,                  1395 ,       44.0 ,             92 ,     0 ,No Failure               ,    6427.7  ,3567.7   ,    4.850000000000023  , 31.704545454545453 , 0.0315412186379928 ,    0.0659498207885304 ,  2.090909090909091  , 0.0143130513247351
9942 ,      9942 , 9943 ,L57122     ,L    ,              298.4 ,                  308.1 ,                  1375 ,       50.8 ,             94 ,     0 ,No Failure               ,    7314.67 ,4454.67  ,    4.850000000000023  , 27.06692913385827  , 0.0369454545454545 ,    0.0683636363636363 ,  1.8503937007874016 , 0.0128508873264275
9943 ,      9943 , 9944 ,M24803     ,M    ,              298.3 ,                  308.0 ,                  1766 ,       26.0 ,             96 ,     0 ,No Failure               ,    4808.31 ,1948.31  ,    4.849999999999994  , 67.92307692307692  , 0.014722536806342  ,    0.0543601359003397 ,  3.692307692307693  , 0.0199654348409316
9944 ,      9944 , 9945 ,L57124     ,L    ,              298.3 ,                  307.9 ,                  1399 ,       47.8 ,             99 ,     0 ,No Failure               ,    7002.84 ,4142.84  ,    4.799999999999983  , 29.267782426778243 , 0.0341672623302358 ,    0.0707648320228734 ,  2.071129707112971  , 0.0141371215107013
9945 ,      9945 , 9946 ,L57125     ,L    ,              298.3 ,                  308.0 ,                  1578 ,       37.8 ,            101 ,     0 ,No Failure               ,    6246.37 ,3386.37  ,    4.849999999999994  , 41.74603174603175  , 0.0239543726235741 ,    0.0640050697084917 ,  2.671957671957672  , 0.0161693911823987
9946 ,      9946 , 9947 ,L57126     ,L    ,              298.3 ,                  307.9 ,                  1502 ,       42.0 ,            103 ,     0 ,No Failure               ,    6606.14 ,3746.14  ,    4.799999999999983  , 35.76190476190476  , 0.0279627163781624 ,    0.0685752330226364 ,  2.452380952380953  , 0.0155915557345136
9947 ,      9947 , 9948 ,M24807     ,M    ,              298.2 ,                  307.9 ,                  1529 ,       36.6 ,            105 ,     0 ,No Failure               ,    5860.26 ,3000.26  ,    4.849999999999994  , 41.77595628415301  , 0.0239372138652714 ,    0.0686723348593852 ,  2.8688524590163933 , 0.0179172937719486
9948 ,      9948 , 9949 ,L57128     ,L    ,              298.2 ,                  307.8 ,                  1804 ,       25.1 ,            108 ,     0 ,No Failure               ,    4741.75 ,1881.75  ,    4.800000000000011  , 71.87250996015936  , 0.0139135254988913 ,    0.0598669623059867 ,  4.302788844621514  , 0.0227764011177307
9949 ,      9949 , 9950 ,M24809     ,M    ,              298.2 ,                  307.8 ,                  1411 ,       53.4 ,            110 ,     0 ,No Failure               ,    7890.36 ,5030.36  ,    4.800000000000011  , 26.42322097378277  , 0.0378454996456413 ,    0.0779588944011339 ,  2.059925093632959  , 0.0139410622582493
9950 ,      9950 , 9951 ,L57130     ,L    ,              298.1 ,                  307.8 ,                  1413 ,       54.1 ,            113 ,     0 ,No Failure               ,    8005.12 ,5145.12  ,    4.849999999999994  , 26.118299445471347 , 0.0382873319179051 ,    0.0799716914366596 ,  2.088724584103512  , 0.0141159657818995
9951 ,      9951 , 9952 ,L57131     ,L    ,              298.2 ,                  307.8 ,                  1355 ,       59.4 ,            115 ,     0 ,No Failure               ,    8428.58 ,5568.58  ,    4.800000000000011  , 22.811447811447813 , 0.0438376383763837 ,    0.084870848708487  ,  1.936026936026936  , 0.013644053921301
9952 ,      9952 , 9953 ,L57132     ,L    ,              298.2 ,                  307.8 ,                  1429 ,       46.9 ,            117 ,     0 ,No Failure               ,    7018.33 ,4158.33  ,    4.800000000000011  , 30.46908315565032  , 0.0328201539538138 ,    0.0818754373687893 ,  2.4946695095948828 , 0.0166706324723972
9953 ,      9953 , 9954 ,L57133     ,L    ,              298.1 ,                  307.8 ,                  1565 ,       35.3 ,            119 ,     0 ,No Failure               ,    5785.19 ,2925.19  ,    4.849999999999994  , 44.334277620396605 , 0.0225559105431309 ,    0.0760383386581469 ,  3.371104815864023  , 0.0205697652108228
9954 ,      9954 , 9955 ,M24814     ,M    ,              298.1 ,                  307.9 ,                  1446 ,       42.8 ,            121 ,     0 ,No Failure               ,    6480.98 ,3620.98  ,    4.899999999999977  , 33.78504672897196  , 0.0295988934993084 ,    0.0836791147994467 ,  2.827102803738318  , 0.0186700159543772
9955 ,      9955 , 9956 ,M24815     ,M    ,              298.2 ,                  307.9 ,                  1462 ,       38.8 ,            124 ,     0 ,No Failure               ,    5940.29 ,3080.29  ,    4.849999999999994  , 37.680412371134025 , 0.0265389876880984 ,    0.0848153214774281 ,  3.195876288659794  , 0.0208744017547964
9956 ,      9956 , 9957 ,M24816     ,M    ,              298.2 ,                  307.8 ,                  1578 ,       34.5 ,            127 ,     0 ,No Failure               ,    5701.05 ,2841.05  ,    4.800000000000011  , 45.73913043478261  , 0.0218631178707224 ,    0.0804816223067173 ,  3.681159420289855  , 0.0222765981705124
9957 ,      9957 , 9958 ,L57137     ,L    ,              298.1 ,                  307.8 ,                  1606 ,       33.0 ,            130 ,     0 ,No Failure               ,    5549.94 ,2689.94  ,    4.849999999999994  , 48.66666666666666  , 0.0205479452054794 ,    0.0809464508094645 ,  3.939393939393939  , 0.0234236766523602
9958 ,      9958 , 9959 ,M24818     ,M    ,              298.1 ,                  307.8 ,                  1525 ,       35.9 ,            132 ,     0 ,No Failure               ,    5733.14 ,2873.14  ,    4.849999999999994  , 42.4791086350975   , 0.0235409836065573 ,    0.0865573770491803 ,  3.6768802228412256 , 0.0230240322057371
9959 ,      9959 , 9960 ,L57139     ,L    ,              298.1 ,                  307.8 ,                  1379 ,       49.1 ,            135 ,     0 ,No Failure               ,    7090.46 ,4230.46  ,    4.849999999999994  , 28.08553971486761  , 0.035605511240029  ,    0.0978970268310369 ,  2.74949083503055   , 0.0190396673840625
9960 ,      9960 , 9961 ,L57140     ,L    ,              298.2 ,                  307.8 ,                  1575 ,       35.0 ,            137 ,     0 ,No Failure               ,    5772.68 ,2912.68  ,    4.800000000000011  , 45.0               , 0.0222222222222222 ,    0.0869841269841269 ,  3.914285714285714  , 0.0237324778092671
9961 ,      9961 , 9962 ,L57141     ,L    ,              298.2 ,                  307.9 ,                  1399 ,       54.9 ,            139 ,     0 ,No Failure               ,    8043.01 ,5183.01  ,    4.849999999999994  , 25.482695810564664 , 0.0392423159399571 ,    0.0993566833452466 ,  2.5318761384335158 , 0.0172820871788049
9962 ,      9962 , 9963 ,L57142     ,L    ,              298.2 ,                  307.9 ,                  1429 ,       49.4 ,            141 ,     0 ,No Failure               ,    7392.44 ,4532.44  ,    4.849999999999994  , 28.92712550607288  , 0.0345696291112666 ,    0.0986703988803359 ,  2.854251012145749  , 0.0190735399949137
9963 ,      9963 , 9964 ,L57143     ,L    ,              298.3 ,                  307.9 ,                  1435 ,       39.9 ,            143 ,     0 ,No Failure               ,    5995.89 ,3135.89  ,    4.799999999999983  , 35.96491228070175  , 0.0278048780487804 ,    0.0996515679442508 ,  3.5839598997493733 , 0.0238496703575282
9964 ,      9964 , 9965 ,L57144     ,L    ,              298.3 ,                  307.9 ,                  1766 ,       26.5 ,            145 ,     0 ,No Failure               ,    4900.78 ,2040.78  ,    4.799999999999983  , 66.64150943396227  , 0.0150056625141562 ,    0.0821064552661381 ,  5.471698113207547  , 0.029587126947139
9965 ,      9965 , 9966 ,L57145     ,L    ,              298.3 ,                  307.9 ,                  1703 ,       28.9 ,            147 ,     0 ,No Failure               ,    5153.96 ,2293.96  ,    4.799999999999983  , 58.92733564013841  , 0.0169700528479154 ,    0.0863182618907809 ,  5.086505190311419  , 0.0285217580268376
9966 ,      9966 , 9967 ,L57146     ,L    ,              298.3 ,                  307.9 ,                  1507 ,       41.2 ,            149 ,     0 ,No Failure               ,    6501.88 ,3641.88  ,    4.799999999999983  , 36.57766990291262  , 0.0273390842733908 ,    0.0988719309887193 ,  3.616504854368932  , 0.0229164487809679
9967 ,      9967 , 9968 ,M24827     ,M    ,              298.3 ,                  307.9 ,                  1609 ,       32.4 ,            151 ,     0 ,No Failure               ,    5459.21 ,2599.21  ,    4.799999999999983  , 49.660493827160494 , 0.0201367308887507 ,    0.093847110006215  ,  4.660493827160494  , 0.0276596796972455
9968 ,      9968 , 9969 ,L57148     ,L    ,              298.4 ,                  308.0 ,                  1605 ,       32.4 ,            154 ,     0 ,No Failure               ,    5445.64 ,2585.64  ,    4.800000000000011  , 49.53703703703704  , 0.0201869158878504 ,    0.0959501557632398 ,  4.753086419753086  , 0.0282795043374148
9969 ,      9969 , 9970 ,L57149     ,L    ,              298.4 ,                  308.1 ,                  1491 ,       50.0 ,            156 ,     0 ,No Failure               ,    7806.86 ,4946.86  ,    4.850000000000023  , 29.82              , 0.0335345405767941 ,    0.1046277665995975 ,  3.12               , 0.0199824257127705
9970 ,      9970 , 9971 ,H39384     ,H    ,              298.4 ,                  308.1 ,                  1891 ,       24.7 ,            158 ,     0 ,No Failure               ,    4891.22 ,2031.22  ,    4.850000000000023  , 76.5587044534413   , 0.0130618720253833 ,    0.0835536753040719 ,  6.396761133603239  , 0.0323027792657046
9971 ,      9971 , 9972 ,H39385     ,H    ,              298.5 ,                  308.2 ,                  1563 ,       44.6 ,            163 ,     0 ,No Failure               ,    7299.99 ,4439.99  ,    4.849999999999994  , 35.044843049327355 , 0.0285348688419705 ,    0.1042866282789507 ,  3.654708520179372  , 0.0223287977106817
9972 ,      9972 , 9973 ,L57152     ,L    ,              298.6 ,                  308.2 ,                  1390 ,       51.4 ,            168 ,     0 ,No Failure               ,    7481.81 ,4621.81  ,    4.799999999999983  , 27.042801556420237 , 0.036978417266187  ,    0.1208633093525179 ,  3.268482490272373  , 0.0224544595492267
9973 ,      9973 , 9974 ,L57153     ,L    ,              298.5 ,                  308.2 ,                  1444 ,       40.5 ,            170 ,     0 ,No Failure               ,    6124.22 ,3264.22  ,    4.849999999999994  , 35.65432098765432  , 0.0280470914127423 ,    0.1177285318559556 ,  4.197530864197531  , 0.0277586370182651
9974 ,      9974 , 9975 ,L57154     ,L    ,              298.6 ,                  308.2 ,                  1361 ,       68.2 ,            172 ,     1 ,Power Failure            ,    9720.11 ,6860.11  ,    4.799999999999983  , 19.95601173020528  , 0.0501102130786186 ,    0.1263776634827332 ,  2.5219941348973607 , 0.0176952729958817
9975 ,      9975 , 9976 ,M24835     ,M    ,              298.6 ,                  308.3 ,                  1589 ,       34.1 ,            174 ,     0 ,No Failure               ,    5674.23 ,2814.23  ,    4.849999999999994  , 46.59824046920821  , 0.0214600377595972 ,    0.1095028319697923 ,  5.102639296187683  , 0.0306649536589105
9976 ,      9976 , 9977 ,L57156     ,L    ,              298.6 ,                  308.2 ,                  1705 ,       26.3 ,            177 ,     0 ,No Failure               ,    4695.79 ,1835.79  ,    4.799999999999983  , 64.82889733840304  , 0.0154252199413489 ,    0.1038123167155425 ,  6.730038022813688  , 0.0376933380751694
9977 ,      9977 , 9978 ,L57157     ,L    ,              298.6 ,                  308.3 ,                  1422 ,       40.4 ,            179 ,     0 ,No Failure               ,    6016.02 ,3156.02  ,    4.849999999999994  , 35.1980198019802   , 0.0284106891701828 ,    0.1258790436005626 ,  4.430693069306931  , 0.0297538904458429
9978 ,      9978 , 9979 ,H39392     ,H    ,              298.6 ,                  308.3 ,                  1377 ,       52.1 ,            181 ,     0 ,No Failure               ,    7512.77 ,4652.77  ,    4.849999999999994  , 26.4299424184261   , 0.037835875090777  ,    0.1314451706608569 ,  3.474088291746641  , 0.0240923121565015
9979 ,      9979 , 9980 ,L57159     ,L    ,              298.5 ,                  308.3 ,                  1334 ,       49.8 ,            186 ,     0 ,No Failure               ,    6956.87 ,4096.87  ,    4.900000000000006  , 26.787148594377516 , 0.0373313343328335 ,    0.1394302848575712 ,  3.734939759036145  , 0.0267361615209138
9980 ,      9980 , 9981 ,L57160     ,L    ,              298.6 ,                  308.4 ,                  1559 ,       36.6 ,            188 ,     0 ,No Failure               ,    5975.25 ,3115.25  ,    4.899999999999977  , 42.59562841530055  , 0.0234765875561257 ,    0.1205901218729955 ,  5.136612021857923  , 0.0314631186979624
9981 ,      9981 , 9982 ,L57161     ,L    ,              298.7 ,                  308.5 ,                  1353 ,       47.0 ,            190 ,     0 ,No Failure               ,    6659.23 ,3799.23  ,    4.900000000000006  , 28.78723404255319  , 0.0347376201034737 ,    0.1404286770140428 ,  4.042553191489362  , 0.028531827253301
